Period,Ranking Date,Ranking Type,Category,Country,Rank,Rank Change,Channel Name,Profile Image,Views,Likes,Video Count,Tags,Type
주간,2025-12-05,인기순위,animals,한국,96,+31,초심부터,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1636389,77000,50000,"#푸바오,#판다",channel_ranking
주간,2025-12-05,인기순위,animals,한국,97,+69,올리고 싶은 걸 올려,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2489545,12000,1,"#재미,#유머",channel_ranking
주간,2025-12-05,인기순위,animals,한국,98,+85,OhMyBao,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1761304,79000,0,"#바오,#바오패밀리",channel_ranking
주간,2025-12-05,인기순위,animals,한국,99,+73,미남이시네요 [노래하는 강아지],"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2288620,25000,0,"#강아지,#푸들",channel_ranking
주간,2025-12-05,인기순위,animals,한국,100,-21,Soul of the Wild,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2387281,12000,23500,"#Lion,#사자",channel_ranking
주간,2025-12-05,인기순위,music,한국,1,0,JYP Entertainment,https://i.playboard.app/p/1abdf60ea67933f284d14b4b1ee9786e/100x100.jpg,51571423,13000,0,"#JYP,#jypentertainment",channel_ranking
주간,2025-12-05,인기순위,music,한국,2,+1,SMTOWN,https://i.playboard.app/p/42gxi39XmaHVEYxeuzdXitmJ_ig7QGPHczWLt2oPLG0g7AzuIWnNhYzSBXxAaQmPiVSM7Fi6/100x100.jpg,26320719,331000,0,"#SM,#TVXQ!",channel_ranking
주간,2025-12-05,인기순위,music,한국,3,+4,HYBE LABELS,https://i.playboard.app/p/AIdro_l8g0yRFG8xoe_qeqk8Ki9UFy36cB2IjZEWZWz0h7gl-t0/100x100.jpg,21881499,583000,0,"#HYBE,#HYBE LABELS",channel_ranking
주간,2025-12-05,인기순위,music,한국,4,+67,tripleS official,https://i.playboard.app/p/e5JEZjIHLs669zNv6sVQtF84QGppJ_2NMoBldOr6OfOBN-vJt5eS9zGvIe5oUGcoeE_JZS8sLZ4/100x100.jpg,25508068,254000,0,"#tripleS,#트리플에스",channel_ranking
주간,2025-12-05,인기순위,music,한국,5,-1,BeatBox RipPick,https://i.playboard.app/p/3eM540eqKxmL8iLkZHLEf-uZ76K2EkD_bQ0PV3udaSgjDLnm0CSxQe1A_FNxV19cI7O_XFsWtQ/100x100.jpg,72921878,142000,75100,,channel_ranking
주간,2025-12-05,인기순위,music,한국,6,+12,TOMORROW X TOGETHER OFFICIAL,https://i.playboard.app/p/7-XcdjvgkV_6S170TI_yngbZQFqNmSiPr5gFX2vVxEUj6pXx_3J4Ti6n-EL2pZjraZHFMOL-4g/100x100.jpg,17739149,625000,0,"#TXT,#투모로우바이투게더",channel_ranking
주간,2025-12-05,인기순위,music,한국,7,+14,ILLIT,https://i.playboard.app/p/n8I8Fe82HDZZza65ZAfAo7s-7X1C14zJwKunU25TgSRTsgjYq_iCtEzQA63q0fMPJW4EjcPreFg/100x100.jpg,27468660,16000,90000,"#I’LL-IT,#ILLIT",channel_ranking
주간,2025-12-05,인기순위,music,한국,8,+12,정치백서,https://i.playboard.app/p/W7ogz1BRYZy7bLgago5Rb-i7dyuy7aaVIZLWmElDUZUYv9WrutpaskH9scTpenSpagGhqDCGnw/100x100.jpg,35924715,604000,0,"#참교육,#정치",channel_ranking
주간,2025-12-05,인기순위,music,한국,9,-1,MBCkpop,https://i.playboard.app/p/4b49c31487fcc334a44a001b3f12efbb/100x100.jpg,4922879,291000,5,"#음중,#쇼음악중심",channel_ranking
주간,2025-12-05,인기순위,music,한국,10,-4,LE SSERAFIM,https://i.playboard.app/p/cp_K2YxbIzM1LeY-MxbBbfiBwGVynuZXmnoulzqChU9kQcjEGrLKkiDFvVW5ozY_IH_Lyb0AHRU/100x100.jpg,21740665,843000,0,"#르세라핌,#사쿠라",channel_ranking
주간,2025-12-05,인기순위,music,한국,11,-6,KBS Kpop,https://i.playboard.app/p/bfuCyrlo74z5K_0A1voFD7leSSlafqfb953tFQ4Oe5X9CFDN23X_vm07yV8f_YCY63dxBjiB/100x100.jpg,7658522,269000,2,"#KBS,#음악",channel_ranking
주간,2025-12-05,인기순위,music,한국,12,-2,MBN MUSIC,https://i.playboard.app/p/zNan2gb5MLvRZQNmwDD8dnnHLMlty52yNI0cCY4dgGWmvd9Nzpmf_avggBY-MzD5oSTVRJJxtw/100x100.jpg,6188529,121000,3,"#MBN,#음악",channel_ranking
주간,2025-12-05,인기순위,music,한국,13,-4,KrStudio [한국형],https://i.playboard.app/p/AB2pqq0Kgej2U3vJH3PD0XdpY4uFjxTCYl3qNBz8P9zZpi5s288miKP5G-nt2UrAxraUiCwSmQ/100x100.jpg,25963455,353000,0,"#shorts,#Viralshorts",channel_ranking
주간,2025-12-05,인기순위,music,한국,14,+1,한끼뮤직,https://i.playboard.app/p/EUxSkLj9XiET83xGC7WIHsxDJcec0ZUYSKfnWzP5RMFZFdlo3CHGSLJ8bJQrZX9zNe-RIgfM6Q/100x100.jpg,22759121,233000,0,"#해외반응,#리액션",channel_ranking
주간,2025-12-05,인기순위,music,한국,15,+646,BANGTANTV,https://i.playboard.app/p/pbESKAjfNT6bL7WjlWxbyiJ2h8ceCOKYLJwpo2ZM8gCesyGCWZbVtJ8VVuIxhRk-QOwU64ou/100x100.jpg,2103835,405000,0,"#BTS,#방탄",channel_ranking
주간,2025-12-05,인기순위,music,한국,16,-4,민서율 seoyool,https://i.playboard.app/p/Y-qF3mdyb3T4OgUJ_wFd70u3ThW4fsPG8Z2C8uxRT0afdq3O_KIEhl9ckIt7hvSmYnsfBpTt1Q/100x100.jpg,23401767,84000,148110,"#민서율,#댄스",channel_ranking
주간,2025-12-05,인기순위,music,한국,17,+6,JTBC Music,https://i.playboard.app/p/T8GXlTONMD1LSOyH313hr5g9f-ta6sA0MuSSo_3X92V_-2YZ3Sz9yy-63eWm2Q0QKv9gvuIbJQ/100x100.jpg,4329384,47000,7,"#싱어게인4,#태연",channel_ranking
주간,2025-12-05,인기순위,music,한국,18,+25,SEVENTEEN,https://i.playboard.app/p/FciO_n9SZtAiYqIGGoTzWBHdMSXqzZ-3AT_KqMsLkp-fhEVAnujZUftwo0YEpJTLWvnY3Q6sUQ/100x100.jpg,3451998,368000,0,"#에스쿱스,#정한",channel_ranking
주간,2025-12-05,인기순위,music,한국,19,-5,선미 SUNMI,https://i.playboard.app/p/0wPetN5ym2B2oTIiE4rFh7ZY-mNPqDsoBHVN8IrPxBtNS_D5ZpvPlL1SQjzPXgbfDWXfuCnQWg/100x100.jpg,4610851,20000,11299,"#선미,#sunmi",channel_ranking
주간,2025-12-05,인기순위,music,한국,20,+4,BOYNEXTDOOR,https://i.playboard.app/p/QhBJg2Djg9obHEAmP7-_BceJFY4KG0iaYWfuDGhjiURG-5CdhS_0npiZpCWvyN3Pfj9DkO8MSw/100x100.jpg,6294061,490000,0,"#BOYNEXTDOOR,#성호",channel_ranking
주간,2025-12-05,인기순위,music,한국,21,+8,리듬왕,https://i.playboard.app/p/Vz-DM4VnBGqQUUaJXtZTi8DNNeJ7z9MWPPEGulb6TYqf7_B3Jm5u2lrHjyC-zzLmglWeSqcE/100x100.jpg,15486067,108000,26800,#Martin Bovari,channel_ranking
주간,2025-12-05,인기순위,music,한국,22,-5,쇼핑엔티,https://i.playboard.app/p/R49Um1TohgWrXCFnErEM9fTGsxf9tWi61So85t_Z9uqhqZMZAz9usN093SoEXt39OwUG4Yi_Xg/100x100.jpg,3405970,121,43,"#홈쇼핑,#쇼핑엔티",channel_ranking
주간,2025-12-05,인기순위,music,한국,23,+10,에픽하이,https://i.playboard.app/p/UOaguip7Vw970SR4Oue9YzR2oF64pqZuEqeAyXqy3FonoVQdpurf8lpKCqSWDjlbpOIgzZnK/100x100.jpg,7777774,76000,0,"#에픽하이,#epikase",channel_ranking
주간,2025-12-05,인기순위,music,한국,24,-11,TWICE,https://i.playboard.app/p/rj-m7CQIV8hIHx_lB8cjs0NxrDFJaUkVwZ5tCnZTNSVEr2IqXGF-2e7nr7og1IGeRXtHikce/100x100.jpg,6881136,240000,17308000,"#TWICE,#트와이스",channel_ranking
주간,2025-12-05,인기순위,music,한국,25,+1,픽픽픽,https://i.playboard.app/p/fgU--VjGBhKfqrde1tZr8DGIr_1I4pXKX2RjdQYgWSD7u78GnT977bWfEUwDLWCe_5ypOIofWg/100x100.jpg,12808542,108000,0,,channel_ranking
주간,2025-12-05,인기순위,music,한국,26,+44,소일 - SOIL,https://i.playboard.app/p/YzvPy6kYEZ_VkOsaECcRCsfziIaPH0cYPjkBcz_f_Abgs3L0-s8N8l0c2lVsU7eJOBmQyanu/100x100.jpg,12129763,165000,0,"#short #song,#song",channel_ranking
주간,2025-12-05,인기순위,music,한국,27,-11,딩고 뮤직 / dingo music,https://i.playboard.app/p/de39aee248d6a00153a2075518ff2d30/100x100.jpg,4107547,46000,0,"#KPOP,#멜론",channel_ranking
주간,2025-12-05,인기순위,music,한국,28,-9,Hearts2Hearts,https://i.playboard.app/p/F3NwabSuUZLJKNudRiD4EeaADymwmphLp2m_pADU4ciCwXlrIlEvrMBOoqNjU2XNzQ3ABE1z1ac/100x100.jpg,6275672,224000,0,"#Hearts2Hearts,#하츠투하츠",channel_ranking
주간,2025-12-05,인기순위,music,한국,29,+138,킴초이 kimchoi,https://i.playboard.app/p/msPS2hTjIv2nWAr_qHlsuR7ksVt3MeOpQc8m1QhZ-3lqt9lzdpAAc4m7Ho0Rz2bN17gwpi3UzSY/100x100.jpg,13450175,0,10000,#노래,channel_ranking
주간,2025-12-05,인기순위,music,한국,30,+490,전수아,https://i.playboard.app/p/2CNV3NHOM71Kd6Jrj5bpZyPG4P46oCjaIPSHL6oUap5mbOakqtjpi1Du7VtbQ3y4r4pM6xzO_g/100x100.jpg,12849726,55000,10000,"#수아,#shorts",channel_ranking
주간,2025-12-05,인기순위,music,한국,31,+30,아이돌 인간극장,https://i.playboard.app/p/e770ddee656dec88b2341a68f305590e/100x100.jpg,1903965,158000,2,"#KBS,#KBSKPOP",channel_ranking
주간,2025-12-05,인기순위,music,한국,32,+10,임영웅,https://i.playboard.app/p/vzU-NGeccyobTY5DvnYnfOUhwqPB66hL3rjY9QEjHNreptQlAe5QezCiJcXvs33kBJ27NxuA/100x100.jpg,2523757,121000,0,"#임영웅,#영웅",channel_ranking
주간,2025-12-05,인기순위,music,한국,33,-8,핫하군,https://i.playboard.app/p/ZkowSpsZRRvVJQJfMv3YJKa6x9m6uJoi2Zk8sI7Wvxd2lLzTyFrXSKRM5LNlI7aamV22_Kgn/100x100.jpg,8648655,96000,60000,"#Sarah,#Nara",channel_ranking
주간,2025-12-05,인기순위,music,한국,34,+310,전수민,https://i.playboard.app/p/ddnceq1g4rgk3REM2GWZZ_wcRcOYs9fVq5FLUjPMsiDJgxTaVQ0ZbHiPiBiizqOkT4PTSzSJ6g/100x100.jpg,9099925,34000,270000,"#전수민,#수민",channel_ranking
주간,2025-12-05,인기순위,music,한국,35,+48,빵또아,https://i.playboard.app/p/GbCAQHtuNSaTikWPfudTEvZr4ko4HVzZ35ahdD9PxxsdWiat7QQq3trnkaIzQITxYO4b5aXj/100x100.jpg,8344873,109000,0,"#music,#lyrics",channel_ranking
주간,2025-12-05,인기순위,music,한국,36,+181,노래하는배그나,https://i.playboard.app/p/uuOajrqDS5Umci51wGC9LfxiWFxJrrOcs5eUNbBVW-zAEEw8r5_MzFzP8qn84Ewq108CKh8lEK0/100x100.jpg,8320829,38000,0,"#배그나,#노래",channel_ranking
주간,2025-12-05,인기순위,music,한국,37,-15,FIFTY FIFTY Official,https://i.playboard.app/p/UUxHs8Cskz1374PkiR3xxxyIMChi1aCj-x4an2-yb5W0gz7k2Z3Kmui6EX_TnHtzcmve-2cO/100x100.jpg,5086919,229000,0,"#피프티피프티,#Cupid",channel_ranking
주간,2025-12-05,인기순위,music,한국,38,+79,꽤흥,https://i.playboard.app/p/mrCjyIIgf4KHfYR7FvPsTsCCDyfrQEJDd4w--_C7TrzSKbfZO0HbUJ2kSFGA4qMCaHYukOvRKXg/100x100.jpg,8104948,87000,39300,#Leonard Cranston,channel_ranking
주간,2025-12-05,인기순위,music,한국,39,+118,Oh_FILM1,https://i.playboard.app/p/ccnXqBkUXqbwTy4w0koUcIIc8HDXF5qHhWoVaRfMBcaavmHLJn7IOU_9A55GsGkMvAZ2Lt65/100x100.jpg,8218347,72000,11900,"#연예인,#동기부여",channel_ranking
주간,2025-12-05,인기순위,music,한국,40,+10,가마솥비빔밥,https://i.playboard.app/p/g0BvPO8CCexpAyenaVgFOGpZmR3RS2vVWVQ-4E-s_wF7WksPC4kCxd4gs4uGS02q43b5FFh68Q/100x100.jpg,7824580,92000,0,,channel_ranking
주간,2025-12-05,인기순위,music,한국,41,+54,Doohogie.,https://i.playboard.app/p/cjABovf45P6X2sHqfSiA_0ciprMFlKM2WHBOjv7MdZUBQqF1ipQsaT-9RE71fAJ30JdvRT2z2w/100x100.jpg,1472502,28000,1,#moana2,channel_ranking
주간,2025-12-05,인기순위,music,한국,42,-11,오!연하 Oh!yeonha,https://i.playboard.app/p/oH7uJZb3U0AbOE3qFXiMvtNtQ8KgJVfn-GlF9RoVdG6xQln0pskyHIyZqac5Tqw4mTEbdUOrYko/100x100.jpg,7873447,65000,30000,"#오연하,#리액션",channel_ranking
주간,2025-12-05,인기순위,music,한국,43,-13,북숏,https://i.playboard.app/p/CT-8U9IJS3utJNvO44J9tZq9Eu4AEZKBLjh-ADd9SQDWxHRz4Qy4YB1D8MVpYvK_4KJAvI--/100x100.jpg,7762516,47000,0,"#Alice,#Lyoke",channel_ranking
주간,2025-12-05,인기순위,music,한국,44,+55,우유커플 Milk_couple,https://i.playboard.app/p/5NnViNSlWBkIMM4gdDqfcC8lkko32u195OjnUZJm2n0yxIcRKCD1W_U4Obb1bnftpFttK2YDDg/100x100.jpg,6594277,56000,0,"#육아브이로그,#출산브이로그",channel_ranking
주간,2025-12-05,인기순위,music,한국,45,+21,シネマ日和,https://i.playboard.app/p/O17hXHLkTRaUXWjELC1wUuHvBOVvq20kBRlFvrpCTc-e2N31mo85p0XGdi-c3skWd_XoaqiwYQ/100x100.jpg,7186511,87000,10000,,channel_ranking
주간,2025-12-05,인기순위,music,한국,46,-6,이승빈TV,https://i.playboard.app/p/1Q2OJNcApyAhD8xxaCMJDrwffs9YELTmnVfAj1y_S7awYfXXN2idH1r2fE_3nPtuygnONHTK/100x100.jpg,6786792,40000,61400,"#이승빈,#화개장터",channel_ranking
주간,2025-12-05,인기순위,music,한국,47,-45,THEBLACKLABEL,https://i.playboard.app/p/952dbb8cb82b5933487f39a5bf80082e/100x100.jpg,1477363,0,40000,"#THEBLACKLABEL,#더블랙레이블",channel_ranking
주간,2025-12-05,인기순위,music,한국,48,+277,슈넬이,https://i.playboard.app/p/xV6J9laaR1CbQWIcPKaTfctV1RdZIBZgHcpEfGGjm0hrN5TrsLpAXMMr9oI9wT-eNSk-p_W_9Q/100x100.jpg,6441593,77000,0,#Gelly Adele,channel_ranking
주간,2025-12-05,인기순위,music,한국,49,+58,たんむじ,https://i.playboard.app/p/vA53cLZRgI4UHw62rBhh-ZPukwXMWHqpEJ24rrkRuNfsbPD-YuGsUUBW4OBYYPIwnr9nKhsj3g/100x100.jpg,6601155,58000,0,"#Celine,#Hayes",channel_ranking
주간,2025-12-05,인기순위,music,한국,50,+3,Jaeguchi,https://i.playboard.app/p/9F5zmU3prMddmTpWc34tcCt69zIgSsBsecjLZHkdaPx0tPU_2z4RFYksrg03GwayvC29DIys/100x100.jpg,1224448,26000,2,"#lyrics,#jaeguchi",channel_ranking
주간,2025-12-05,인기순위,music,한국,51,-14,브금소금 BGM Salt,https://i.playboard.app/p/J7GqykvZ1td5qi4edZ3y7FhYAJ_YqdPWjLc6I2t5eryjGoZwjoNL-erbYBwu3o4W4Fjon9-_ug/100x100.jpg,6747133,15000,16299,"#music,#bgm",channel_ranking
주간,2025-12-05,인기순위,music,한국,52,-41,STARSHIP,https://i.playboard.app/p/k6p06Jx1N1ItWTjYjdDhDPadzWvIRFPdbqqtM-81QuHF9bzqCj4yy_ZVc40AaFsRvtjwd7ex/100x100.jpg,1292258,8,0,"#kpop,#music",channel_ranking
주간,2025-12-05,인기순위,music,한국,53,+144,몰랑몰랑,https://i.playboard.app/p/HOF7wI-OK_QpdaIKpnQ2KdluWTO1XPPkgZIfpVzgagq84oV8F0ATqxYLWBfZQrQ9JZaq9Bdzyg/100x100.jpg,5916144,78000,864916,,channel_ranking
주간,2025-12-05,인기순위,music,한국,54,-7,Stone Music Entertainment,https://i.playboard.app/p/_P_rnE3VjFpxgyip2Zo-KMocdVi7jc2rRrxfE9E5xugJmAo3363bR_RIw3iQvJWzzxVOCXsw/100x100.jpg,1322016,19000,17100,"#뮤직비디오,#MV",channel_ranking
주간,2025-12-05,인기순위,music,한국,55,+81,달빗의노래,https://i.playboard.app/p/YOqzFRMavrjAzgjr9TgVZiFtQA60l8rOpz_ufgSPB0lYYm1vOxi_uF8f8cYsOpu23noG9Rf_xw/100x100.jpg,6305733,23000,0,"#가수,#kpop",channel_ranking
주간,2025-12-05,인기순위,music,한국,56,-24,fun on time,https://i.playboard.app/p/Khv6ESh0ofvxtkK7xXkXX85eakVnTtyAT-mr67gbHUp-Pc-mIDJT3Hqe-EHlPsXm2TBUDphsmw/100x100.jpg,5363577,110000,4,,channel_ranking
주간,2025-12-05,인기순위,music,한국,57,+36,미라이 MIRAI,https://i.playboard.app/p/zVKMmw98stL67IWBcLhq-3NzApwJmtQgd-t2vNko-klTgrfmnpCGnp6FvR5u5krIElZcqEcHog/100x100.jpg,2272086,67000,5,"#PURPLE KISS,#퍼플키스",channel_ranking
주간,2025-12-05,인기순위,music,한국,58,+55,차은우 CHAEUNWOO,https://i.playboard.app/p/iSbR5chdeaiTlN6vKzf9vsJCQxtt8oWNayiMKjPdIu1MKtl6oGt8BsBd2GGZLzun1WUIXG64Qw/100x100.jpg,2039959,250000,0,"#차은우,#CHAEUNWOO",channel_ranking
주간,2025-12-05,인기순위,music,한국,59,-31,허엉?,https://i.playboard.app/p/yEW-3qzuCrxKF-YlNeKjnB2gnT5U2CkS-Pol_KPrzHetlrQLpmlB6FS42VJlbZD9Mj8-jm7r9w/100x100.jpg,5470214,72000,0,"#노래,#음악",channel_ranking
주간,2025-12-05,인기순위,music,한국,60,+42,빡다혜dahye,https://i.playboard.app/p/kFV_v-sFChJcsJyPUrFphG2OphaV496iSuBlN3EKj913xZvnr2WGi_4lxC2WEoL2JuG1V3RA/100x100.jpg,4710247,52000,0,"#박다혜,#shorts",channel_ranking
주간,2025-12-05,인기순위,music,한국,61,+36,SOONIGROUP [수니그룹],https://i.playboard.app/p/ff-gGWqkjOCfM1GRyDH5r78FVTqE3pQ_ORfZac30F9BS2ZJiWfhZpSHM7FQmmWbrudSkasVSOw/100x100.jpg,4967781,26000,277100,"#수니그룹,#노래",channel_ranking
주간,2025-12-05,인기순위,music,한국,62,-28,HAPIKATO,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2868113,9,0,"#music,#marblemusic",channel_ranking
주간,2025-12-05,인기순위,music,한국,63,-8,이영옥가요TV~Lee music,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4457694,82000,616,"#트로트,#트롯",channel_ranking
주간,2025-12-05,인기순위,music,한국,64,-4,ILNOTE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4952464,36000,8495000,"#JPOP,#일본노래",channel_ranking
주간,2025-12-05,인기순위,music,한국,65,+3,토닥토닥ᵗᵒᵈᵃᵏᵗᵒᵈᵃᵏ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4266464,55000,314100,"#플레이리스트,#playlist",channel_ranking
주간,2025-12-05,인기순위,music,한국,66,-25,릉릉,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4277906,41000,1,"#직캠,#팬캠",channel_ranking
주간,2025-12-05,인기순위,music,한국,67,-29,카더정원,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2133678,23000,0,"#카더가든,#카더정원",channel_ranking
주간,2025-12-05,인기순위,music,한국,68,+40,1theK Live - 원더케이 라이브,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",1526241,12000,6,"#원더케이,#라이브",channel_ranking
주간,2025-12-05,인기순위,music,한국,69,-2,LookSam,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",2368038,26000,0,"#룩삼,#Looksam",channel_ranking
주간,2025-12-05,인기순위,music,한국,70,+68,소셜로그,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3990259,109000,0,,channel_ranking
주간,2025-12-05,인기순위,music,한국,71,+609,DOM 덤스튜디오,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3539466,136000,0,"#DOM,#Studio",channel_ranking
주간,2025-12-05,인기순위,music,한국,72,+42,백 투 더 멜로디 Back to the Melody,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4651867,32000,0,"#팝송추천,#명곡소개",channel_ranking
주간,2025-12-05,인기순위,music,한국,73,-16,보컬트레이너 정대수,https://i.playboard.app/p/kjzKAF8w48ltbq3_SXOay3J0wdeSGDqVd-TUbI2XfvtK7b_0nvUX-E-XkX_D1bgowdl_6uNodg/100x100.jpg,4737269,23000,349000,"#보컬레슨,#고음",channel_ranking
주간,2025-12-05,인기순위,music,한국,74,+495,더샵TV,https://i.playboard.app/p/TsihLCAmfL25R84Rp3H2JEAfyKRQaVcjRmyUp4iRpPs8ThYz7-fIiYZ2OUybFaiPwCf-N_Bma-c/100x100.jpg,2315563,3,0,"#더샵,#포스코이앤씨",channel_ranking
주간,2025-12-05,인기순위,music,한국,75,+951,루키숏,https://i.playboard.app/p/FKsDXA5DYdsS8LCb77jvOGRnGDp_YhiNvO82ArAoBFxEnkITMRZ6HS0OMTbwn1rEgJdp-U1Z/100x100.jpg,4294937,57000,0,"#영화,#영화리뷰",channel_ranking
주간,2025-12-05,인기순위,music,한국,76,-30,코코비 장난감 - 어린이 놀이 교실,https://i.playboard.app/p/435c4d1e59acb04bdd6706fe7d5f6d97/100x100.jpg,4596611,23000,4,"#cocobi,#코코비",channel_ranking
주간,2025-12-05,인기순위,music,한국,77,-29,Originalpopcorn,https://i.playboard.app/p/dfeLbrIsptQgZa1FBfhXHSpNpYrWTTOhIR0YdmWIFIW4lfVpeXDYMeniHIpmBfbD_m6ZkIW4/100x100.jpg,4351707,48000,18650,"#주작,#연기",channel_ranking
주간,2025-12-05,인기순위,music,한국,78,+321,기태 (순순희) GITAE OFFICIAL,https://i.playboard.app/p/Jsb1fQFlr-xmijOMYwcp3kpFLOc7cBtuGa4qHcaHXkcN5fkx9E_v3eQeqEqSL_iIIVutJXWytQ/100x100.jpg,4147301,19000,80000,"#순순희,#기태",channel_ranking
주간,2025-12-05,인기순위,music,한국,79,NEW,유진냥,https://i.playboard.app/p/X9QxiIBpzncUz_Qd-ousCszCClQlB_Z4wmkCo-ad6hzj92LjLdDiX6QzpXC2rO0ueyxn3GfvUQ/100x100.jpg,4380473,28000,0,"#coverdance,#커버댄스",channel_ranking
주간,2025-12-05,인기순위,music,한국,80,+30,나만 듣기 아까운 노래,https://i.playboard.app/p/9a6f8f5204a7af7617c47641864b5f7a/100x100.jpg,4180072,38000,9,"#플레이리스트,#playlist",channel_ranking
주간,2025-12-05,인기순위,music,한국,81,+242,TAK / DORIDORI,https://i.playboard.app/p/VRQqzpfOfwPpQj7yXtdEyzE0YsAPut-ojUA33YJy5GnMrgI2g2KibF-YJvVdNTRuN8t3UK_SAA/100x100.jpg,3171643,135000,68100,"#TAK,#한원탁",channel_ranking
주간,2025-12-05,인기순위,music,한국,82,-2,우리카드,https://i.playboard.app/p/AAUvwnib3ofgDvbKyM9awNDU7HY7tlwd6y6p3SKc4LXYmg/100x100.jpg,896512,1,88632,"#우리카드,#우리",channel_ranking
주간,2025-12-05,인기순위,music,한국,83,+93,Sumin & Suah Sisters,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4239041,21000,4751,"#shorts,#수민수아",channel_ranking
주간,2025-12-05,인기순위,music,한국,84,+767,My해서웨이,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3773926,59000,6,#Louvor Que Brilhas,channel_ranking
주간,2025-12-05,인기순위,music,한국,85,+34,MUSE8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",4198380,15000,80000,"#shorts,#kpopshorts",channel_ranking
주간,2025-12-05,인기순위,music,한국,86,-34,JIN YUI 작곡가 진유이,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3977504,34000,10000,"#음악,#MUSIC",channel_ranking
주간,2025-12-05,인기순위,music,한국,87,-43,수니그룹 댄스 [SOONIGROUP DANCE],"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3998603,22000,10000,"#커버댄스,#수니그룹",channel_ranking
주간,2025-12-05,인기순위,music,한국,88,+52,아이유 에델바이스,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3743592,37000,4420000,"#아이유,#이지은",channel_ranking
주간,2025-12-05,인기순위,music,한국,89,NEW,치식백과,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3604724,50000,0,,channel_ranking
주간,2025-12-05,인기순위,music,한국,90,+59,아이돌돌돌돌,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3529154,55000,30000,"#아이돌,#케이팝",channel_ranking
주간,2025-12-05,인기순위,music,한국,91,+50,Cocobi Português - Músicas Infantis,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3447358,0,0,"#Músicas,#Pré-escola",channel_ranking
주간,2025-12-05,인기순위,music,한국,92,+39,미나TV꽁쥬,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3077559,55000,1,"#음악,#노래",channel_ranking
주간,2025-12-05,인기순위,music,한국,93,+65,핫씬TV,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",3726484,20000,0,,channel_ranking
