Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,1,0,[더벤티] 더벤티에 딸기왔어요🍓theVenti Berry Special Winter_(15’) w. G-DRAGON,1388417,2025.12.01,"#GDRAGON,#Berry",더벤티비(theventi),"5,630",https://i.playboard.app/p/7f02b08194f297253a54645ffc8c2a3e/100x100.jpg
일간,2025-12-08,video,한국,2,+7,달이 깨어났다 | 에피소드 10,313489,2025.12.06,"#space,#phobia",Mr. Friend,"793,000",https://i.playboard.app/p/IAMbdy89APhbIEot0CzjGzEh198pZDTRqk6yyuVkz4TYNz0pA6IytO_nhuzM6KIb8a7ZQAQQ/100x100.jpg
일간,2025-12-08,video,한국,3,+2,Spookiz | 불에 | 어린이 만화 | 어린이를위한 비디오 | WildBrain,242272,2019.05.04,,WildBrain 한국어,"3,160,000",https://i.playboard.app/p/5Lacjj4Z_QDYxyPPTBq8nw8eFSIokl10yiFWovhTB-g_wsnhDkYm0999oQmYaMd1nA82BA2vNg/100x100.jpg
일간,2025-12-08,video,한국,4,-1,"12월 한국 영화&드라마 ㄷㄷ🔥 ""넷플릭스 VS 디즈니+"" 정상결전 뜬다!! 《2025년 연말 한국작품 엄선 라인업》",201498,2025.12.05,"#영화,#드라마",넷플릭스 뽕뽑기 [엘플릭스],"229,000",https://i.playboard.app/p/57b5841901106b14df2a3e8b120de2e6/100x100.jpg
일간,2025-12-08,video,한국,5,+322,[짐승친구들] 납치 사건의 끔찍한 진실,186250,2025.12.06,"#짤툰,#애니메이션",짤툰,"3,220,000",https://i.playboard.app/p/57bf038bebc1ea4b6ec834cd35ceb0e2/100x100.jpg
일간,2025-12-08,video,한국,6,+2,구리 골렘 만들기 ㅣ 마인크래프트 애니메이션,185411,2025.12.06,"#알렉스,#스티브",실패자_silpaeja,"2,900,000",https://i.playboard.app/p/-kzaBNILYhFOs2pYj8rZt90YFAjHnepP1ioforNIK_XcoZuqgHzISzFYfQoZAhHiA7eG2DZV/100x100.jpg
일간,2025-12-08,video,한국,7,-1,실화주의... 지금 미국에서 난리난 브리트니 스피어스 실종 사건,171808,2025.12.02,"#인터넷가입,#정수기렌탈",달빛부부,"1,040,000",https://i.playboard.app/p/6079609daf63f2eebf97903b63ccf1d3/100x100.jpg
일간,2025-12-08,video,한국,8,+3,마샤와 곰 - 크리스마스 소동 🎄😊 (제3회),162149,2019.01.05,,마샤와 곰,"3,470,000",https://i.playboard.app/p/T6DNbv7364lJw3j3N9wPEbt79JRWrFTfYlDBIwYaJeUXQ2XJIYK985IZKvOzy9zsX3mRsiDx2Q/100x100.jpg
일간,2025-12-08,video,한국,9,+1,[엘리하이X유재석] 대한민국 초등학생 누구나 엘리하이🗺️ (TVCF 15초A),132284,2025.12.02,"#엘리하이,#엘리하이무료체험",엘리하이,"11,299",https://i.playboard.app/p/kc49ndrXpsbJAZ7-bXsh5WFquZCb3d6-2xGZr52v2sn9h8_sBQSkyKtvmCk-W3R7LAYNF9KNlA/100x100.jpg
일간,2025-12-08,video,한국,10,+3,[엘리하이X유재석] 대한민국 초등학생 누구나 엘리하이🗺️ (TVCF 15초C),125260,2025.12.02,"#엘리하이,#엘리하이무료체험",엘리하이,"11,299",https://i.playboard.app/p/kc49ndrXpsbJAZ7-bXsh5WFquZCb3d6-2xGZr52v2sn9h8_sBQSkyKtvmCk-W3R7LAYNF9KNlA/100x100.jpg
일간,2025-12-08,video,한국,11,NEW,"""진짜 역겹네요..💥"" 유명가수 vs 백악관 갈등 최고조! | 타란티노, 폴 다노 극딜 사건 | 결혼 날짜 잡은 테일러, 충격과 공포의 식장은? | 블랙 위도우 DC로 전격이적?!",110838,2025.12.07,"#주간기묘케,#해외연예",기묘한 케이지,"559,000",https://i.playboard.app/p/AATXAJxOXkQuygx595xHu8Wf48De1oP-RFGoEvuF8Vbh/100x100.jpg
일간,2025-12-08,video,한국,12,+12,"Squid Game season 2,3",100434,2025.09.20,,땅콩 Peanut,"3,210,000",https://i.playboard.app/p/ecc222baf56e29251e98b5cec84d297f/100x100.jpg
