Period,Ranking Date,Type,Country,Rank,Rank Change,Video Title,Views,Upload Date,Tags,Channel Name,Subscribers,Thumbnail
일간,2025-12-08,video,한국,30,-1,"[Correct with Nicorette] 힘든 금연 첫 주, 니코레트 금연 스타터팩으로 이겨내세요 I 금연 스타터팩 _ 15s",108916,2025.11.14,"#금연보조제,#금연껌",Nicorette KR,"4,710",https://i.playboard.app/p/AATXAJz5rPuLXBao2aIp5KAya8F6f6hUQ5NxlU9Nvzro/100x100.jpg
일간,2025-12-08,video,한국,31,+21,𝗠𝗘𝗥𝗥𝗬 𝗠𝗨𝗦𝗜𝗖𝗔𝗟 𝗪𝗢𝗡𝗗𝗘𝗥𝗟𝗔𝗡𝗗🎄,104151,2025.12.05,"#SHINSEGAE,#신세계백화점",신세계백화점_SHINSEGAE,"53,900",https://i.playboard.app/p/twVFcpsYq9gEtKZsnDKMP0rVI_c4YtE-gJKSPPQ35fCFJq5BrhCWFROLDfZpG7AlTzzqt3ODZXc/100x100.jpg
일간,2025-12-08,video,한국,32,+17,딸기일까? 케이크일까? 🍰 귀하게 자란 내가 먹어야 할 베리밤❤️ ㅣ  (15s ver.),100954,2025.11.14,"#베리밤🍓,#파리바게뜨",파리바게뜨TV,"24,700",https://i.playboard.app/p/AATXAJwoJOB4MRHx9zi-nq3OfRSkVVIOFxwVzgS2mYyKXg/100x100.jpg
일간,2025-12-08,video,한국,33,+1,"25년 감기엔 판콜_판콜S, H",100866,2025.10.31,,동화약품(DongWha Pharm),"31,600",https://i.playboard.app/p/AATXAJxcgAQHT_wRio_yJ9p1ca1TjGGJ_mm9bWQxugyrTQ/100x100.jpg
일간,2025-12-08,video,한국,34,+6,[젝시믹스] XEXYMIX GOLF 젝시믹스 골프 25 FW,98196,2025.10.30,"#젝시골프,#젝시믹스골프",xexymix,"6,120",https://i.playboard.app/p/ZIG_xHhPx_sEa3TekUgC2LrfdYPuccWullKkSR-7I0KBKZYcKsgJ35YLCZFeVPUazaLP25PBaA/100x100.jpg
일간,2025-12-08,video,한국,35,NEW,"위고비 짓밟고 역사상 최초 '1조 달러' 찍은 제약왕 (일라이릴리, 마운자로) I 오분경제",97665,2025.12.07,"#오분경제,#위고비",머니인사이드,"1,880,000",https://i.playboard.app/p/c6e628a07d9e94452f2b36ac4e9db32e/100x100.jpg
일간,2025-12-08,video,한국,36,-1,"넷웨티왓디레유! OTT 할인까지 확실한 TV, 아이핏티비",96788,2025.11.26,"#인터넷,#OTT할인",KT 스카이라이프,"59,500",https://i.playboard.app/p/4Ea_bqjFarvRkQdYbIfojmjCrKVPTbwmBTrnHFxyVMeOLCU30NirBw7kYdRBJX0e71_HOaEUrQ/100x100.jpg
일간,2025-12-08,video,한국,37,+11,[VT cosmetics] UNIVERSE Film,93281,2025.11.28,"#VTcosmetics,#VTglobalambassador",VT COSMETICS_KR,"83,800",https://i.playboard.app/p/GFgXPO_qk8c3c4pe9QTFKBXq7D1YkEqzNhKoXACiM9CYFzjGla-7tzxitueyJXqrNNPeZqeD/100x100.jpg
일간,2025-12-08,video,한국,38,NEW,지금 서울 아파트가 뉴욕보다 사기 어려운 이유ㅣ지식인초대석 EP.86 (서동기 박사 2부),91887,2025.12.07,"#서동기,#지식인사이드",지식인사이드,"3,330,000",https://i.playboard.app/p/1dc8ce98a8554f808c11a53339dee5dd/100x100.jpg
일간,2025-12-08,video,한국,39,+3,16인치 비보북! 인강용으로는 아마 가성비 최고일듯? ASUS 비보북 16 M1607KA-MB175W [노리다],90249,2025.10.16,"#다나와,#노리다",다나와,"69,900",https://i.playboard.app/p/_BjRcLV3ymtXJ8NVf61Nvr7VtMDDisALSqrZa8ULNDEmdMgCN8c5Smk4c2gtkCPWm-yA_XEF/100x100.jpg
