Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,67,NEW,한화 상대로 '위닝시리즈' 가져가는 키움히어로즈,178,2026.06.13,"#MLB,#HIGHLISHTS",맛있스포츠 Deliciousports,"19,700",https://img.youtube.com/vi/yOGfQxWnh6k/mqdefault.jpg,yOGfQxWnh6k
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,68,-59,체코전 황희찬 VS 황인범 접기 대결🔥,177,2026.06.13,"#황희찬,#황인범",JUN STUDIO,"65,900",https://img.youtube.com/vi/5N9LqG9gyFI/mqdefault.jpg,5N9LqG9gyFI
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,69,NEW,곽빈 올스타 블라우스 저도 샀어요,175,2026.06.14,"#니가좋아,#네가좋아",사이다 타이거즈,"65,700",https://img.youtube.com/vi/Hnc7LGPXCR0/mqdefault.jpg,Hnc7LGPXCR0
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,70,NEW,손흥민의 타코 마실에 거리 마비된 멕시코 ㄷㄷㄷ,167,2026.06.14,"#손흥민,#손웅정감독",언리얼 보이,"99,000",https://img.youtube.com/vi/FVcXjueRWiQ/mqdefault.jpg,FVcXjueRWiQ
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,71,NEW,손흥민이 못했다고?,165,2026.06.14,#shorts,JK 아트사커 온라인,"952,000",https://img.youtube.com/vi/ImtleL6qLIQ/mqdefault.jpg,ImtleL6qLIQ
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,72,NEW,제앙 실바의 자리를 위협하는 헤비급 멘헤라 파이터🍺,164,2026.06.14,"#shorts,#ufc",뭐든지,"18,600",https://img.youtube.com/vi/GLOQDPFVXDo/mqdefault.jpg,GLOQDPFVXDo
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,73,-45,당구대 위에서 벌어진 충격적인 비매너 vs 매너 모음,163,2026.06.09,"#당구명장면,#당구비매너",1분요약,755,https://img.youtube.com/vi/FUeaMfpeEKc/mqdefault.jpg,FUeaMfpeEKc
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,74,-24,부정선거 빼박이라며 난리난 근황,163,2026.06.13,,주먹감자,"23,000",https://img.youtube.com/vi/QTkDGZY2ogs/mqdefault.jpg,QTkDGZY2ogs
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,75,NEW,창의력이 돋보이는 아프리카 자전거 문화,162,2026.06.14,"#자전거,#아프리카",이채알,"28,800",https://img.youtube.com/vi/ClzyVn9wBjE/mqdefault.jpg,ClzyVn9wBjE
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,76,NEW,"오타니, 사이영상보다 4년 연속 MVP가 더 현실적인 이유",160,2026.06.14,"#mlb,#야구",스포티(SPOTEE),"60,300",https://img.youtube.com/vi/AJGE-L02lzk/mqdefault.jpg,AJGE-L02lzk
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,77,NEW,멕시코전에서 보여줄 한국의 카드,158,2026.06.13,#월드컵,커밍SON7,550,https://img.youtube.com/vi/Sv4m4NV2dLc/mqdefault.jpg,Sv4m4NV2dLc
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,78,NEW,"""NBA에서 작은 놈은 절대 우승 못해""",158,2026.06.14,"#NBA,#샌안토니오",농구대학,"125,000",https://img.youtube.com/vi/0vdagdKhvzg/mqdefault.jpg,0vdagdKhvzg
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,79,+19,기성용 : 굳이 빌드업을 할 필요가 없지!,156,2026.06.10,#shorts,방구석스포츠,"21,400",https://img.youtube.com/vi/c6bL54BVgQg/mqdefault.jpg,c6bL54BVgQg
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,80,NEW,[현지해설] 황인범의 침착한 마무리! 월드컵,153,2026.06.14,"#황인범,#이강인",숏앤슛,"2,400",https://img.youtube.com/vi/VIP0wT-BsJk/mqdefault.jpg,VIP0wT-BsJk
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,81,NEW,류지혁 발에 밟힌 박성한,148,2026.06.13,,KBOFILM,"42,800",https://img.youtube.com/vi/4m9HdNq1U-Q/mqdefault.jpg,4m9HdNq1U-Q
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,82,NEW,역대 가장 잔인했던 탁구 경기 🥶🥶,147,2026.06.11,,로켓업,"23,400",https://img.youtube.com/vi/GAOybMpDTRE/mqdefault.jpg,GAOybMpDTRE
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,83,-70,체코전 '신의 한 수' 였다는 손흥민 교체 아웃 ㄷㄷ,147,2026.06.12,,축스터,"16,900",https://img.youtube.com/vi/orLoL_Utl4o/mqdefault.jpg,orLoL_Utl4o
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,84,-70,미국vs파라과이 결과가 ‘ㅈㄴ 충격적인 이유’..ㄷㄷ,143,2026.06.13,,킥킥싸커,"3,990",https://img.youtube.com/vi/vy3UiPYTr4o/mqdefault.jpg,vy3UiPYTr4o
일간,2026-06-14,shorts,한국,스포츠,댓글 순위,85,+14,무당이 예측한 북중미 월드컵 첫 골의 주인공,143,2026.06.10,,크볼Z,"66,900",https://img.youtube.com/vi/8XReB3IUNpg/mqdefault.jpg,8XReB3IUNpg
