Period,Ranking Date,Type,Country,Category,Criteria,Rank,Rank Change,Video Title,Comments,Upload Date,Tags,Channel Name,Subscribers,Thumbnail,Video ID
일간,2026-06-14,shorts,한국,게임,댓글 순위,17,+4,1 or 2? || Which One Is Correct? || ib ‪@HuyPro2k‬,400,2026.05.05,"#poppyplaytimechapter5,#catnap",• Naive •,"1,730,000",https://img.youtube.com/vi/1qw0J5zNvjw/mqdefault.jpg,1qw0J5zNvjw
일간,2026-06-14,shorts,한국,게임,댓글 순위,18,-13,스피드 키보드 7일차인데 운영자한테 선물 받았습니다!,400,2026.06.13,,해달킴,"81,100",https://img.youtube.com/vi/l7tOuPZkzyw/mqdefault.jpg,l7tOuPZkzyw
일간,2026-06-14,shorts,한국,게임,댓글 순위,19,NEW,원피스를 숨겼다는 전역한 선임의 보물지도,393,2026.06.13,,풀네임,"287,000",https://img.youtube.com/vi/qpAunijKvPg/mqdefault.jpg,qpAunijKvPg
일간,2026-06-14,shorts,한국,게임,댓글 순위,20,NEW,알고 있는 유튜버 몇 명이나 돼?,373,2026.06.14,,김찐곰 유튜브,"51,600",https://img.youtube.com/vi/FPqUTAZYbSE/mqdefault.jpg,FPqUTAZYbSE
일간,2026-06-14,shorts,한국,게임,댓글 순위,21,+89,,368,2026.06.13,#edit,IQ46,"67,600",https://img.youtube.com/vi/AVcVScLft7Y/mqdefault.jpg,AVcVScLft7Y
일간,2026-06-14,shorts,한국,게임,댓글 순위,22,+208,압도적인 T1 우세 예측을 본 한화생명 선수들의 반응,329,2026.06.14,,롤펀,969,https://img.youtube.com/vi/zAx--pSYozg/mqdefault.jpg,zAx--pSYozg
일간,2026-06-14,shorts,한국,게임,댓글 순위,23,NEW,우리 T1 경기 있어요,325,2026.06.14,"#t1,#페이커",대유쾌마운틴,"61,800",https://img.youtube.com/vi/0q7HJd5KtKM/mqdefault.jpg,0q7HJd5KtKM
일간,2026-06-14,shorts,한국,게임,댓글 순위,24,NEW,쇼츠 마스터 테스트!! 추억ㅠㅠㅠ,323,2026.06.14,,엉망진창영이,"1,120,000",https://img.youtube.com/vi/3BIOXPs-6gA/mqdefault.jpg,3BIOXPs-6gA
일간,2026-06-14,shorts,한국,게임,댓글 순위,25,NEW,개발 지식 없는 61만 유튜버가 로블록스 게임을 만들 수 있을까? 5일차🤔,317,2026.06.14,"#로블록스,#라이벌",밍,"620,000",https://img.youtube.com/vi/05DlQIESMnE/mqdefault.jpg,05DlQIESMnE
일간,2026-06-14,shorts,한국,게임,댓글 순위,26,-2,정반대의 길을 걷고 있다는 메랜과 플래닛,307,2026.06.13,,메랜소식통,"7,020",https://img.youtube.com/vi/e5Huhce-JBM/mqdefault.jpg,e5Huhce-JBM
일간,2026-06-14,shorts,한국,게임,댓글 순위,27,NEW,진짜 뒤지는 줄 알았다ㅋㅋㅋㅋㅋㅋㅋ,300,2026.06.14,"#t1,#페이커",대유쾌마운틴,"61,800",https://img.youtube.com/vi/DWSzbZExJZQ/mqdefault.jpg,DWSzbZExJZQ
일간,2026-06-14,shorts,한국,게임,댓글 순위,28,+7,가장 받고 싶은 용돈은?,293,2026.06.13,"#roblox,#로블록스",앤나,"112,000",https://img.youtube.com/vi/OXDhK6uPkdk/mqdefault.jpg,OXDhK6uPkdk
일간,2026-06-14,shorts,한국,게임,댓글 순위,29,NEW,Hoe VS Goat Horn Simulation,290,2026.06.13,"#minecraft,#simulation",ooosimulation,"77,900",https://img.youtube.com/vi/JOEGGgOPxS8/mqdefault.jpg,JOEGGgOPxS8
일간,2026-06-14,shorts,한국,게임,댓글 순위,30,NEW,끝말잇기에서 무조건 승리하는 법!,279,2026.06.14,,해달킴,"81,100",https://img.youtube.com/vi/E2dxrDoXi1g/mqdefault.jpg,E2dxrDoXi1g
일간,2026-06-14,shorts,한국,게임,댓글 순위,31,+22,마크에서 물건 가격 맞추면 생기는 일,270,2026.06.12,"#마인크래프트,#shorts",데토리 마인크래프트,"243,000",https://img.youtube.com/vi/WrnLUHccdwQ/mqdefault.jpg,WrnLUHccdwQ
일간,2026-06-14,shorts,한국,게임,댓글 순위,32,-5,거인으로 스테이지 몇 까지 갈 수 있을까?,262,2026.06.12,"#스피드키보드탈출,#로블록스",고심,"152,000",https://img.youtube.com/vi/Lf5gNZLputw/mqdefault.jpg,Lf5gNZLputw
일간,2026-06-14,shorts,한국,게임,댓글 순위,33,NEW,“리니지 여캠 최초 10크로” 역대급 레전드 갱신한 뉴비의 결과는?,261,2026.06.13,"#리니지,#리니지클래식",도칠 Dochill,"52,300",https://img.youtube.com/vi/bdnc2h4ICaA/mqdefault.jpg,bdnc2h4ICaA
일간,2026-06-14,shorts,한국,게임,댓글 순위,34,+45,스피드 키보드 탈출 가장 사기인 아이템,259,2026.06.13,"#로블록스,#로블",치유,"84,800",https://img.youtube.com/vi/uuk7G3tSp0s/mqdefault.jpg,uuk7G3tSp0s
일간,2026-06-14,shorts,한국,게임,댓글 순위,35,NEW,젠지전 준비하는 티원 솔랭 공장,248,2026.06.14,,롤한입,"12,800",https://img.youtube.com/vi/81XoDnAh-x8/mqdefault.jpg,81XoDnAh-x8
일간,2026-06-14,shorts,한국,게임,댓글 순위,36,-8,?? : 어 별일 아니야 인게임 부기 자리 없음 ㅅㄱㅋㅋ,246,2026.06.13,"#메이플플래닛,#메이플랜드",썬이가 쏘아올린 작은 공,"14,500",https://img.youtube.com/vi/JV9UiKfj7O4/mqdefault.jpg,JV9UiKfj7O4
일간,2026-06-14,shorts,한국,게임,댓글 순위,37,+17,최고의 쉐이더는?,243,2026.06.12,#minecraft,뿌밤쓰,"13,300",https://img.youtube.com/vi/ln0i7PtXciY/mqdefault.jpg,ln0i7PtXciY
일간,2026-06-14,shorts,한국,게임,댓글 순위,38,NEW,티원의 역전 각을 예의주시하는 쵸비,243,2026.06.13,"#leagueoflegends,#티원",롤한입,"12,800",https://img.youtube.com/vi/En0E2jLzoP4/mqdefault.jpg,En0E2jLzoP4
일간,2026-06-14,shorts,한국,게임,댓글 순위,39,NEW,불가능은 없다,240,2026.06.14,"#t1,#페이커",대유쾌마운틴,"61,800",https://img.youtube.com/vi/8N9buYGmlrU/mqdefault.jpg,8N9buYGmlrU
일간,2026-06-14,shorts,한국,게임,댓글 순위,40,+71,최고의 쉐이더는?,233,2026.06.13,#minecraft,뿌밤쓰,"13,300",https://img.youtube.com/vi/8U6S-zIU9fE/mqdefault.jpg,8U6S-zIU9fE
일간,2026-06-14,shorts,한국,게임,댓글 순위,41,NEW,돌멩이는 돌이야,232,2026.06.13,"#vtuber,#shorts",아카네 리제 AKANE LIZE,"329,000",https://img.youtube.com/vi/JXI2OYCjJ6U/mqdefault.jpg,JXI2OYCjJ6U
일간,2026-06-14,shorts,한국,게임,댓글 순위,42,-34,요즘 유행한다는 내 GPT 모습 보기,227,2026.06.12,,김블루,"2,250,000",https://img.youtube.com/vi/nBOofoutNXg/mqdefault.jpg,nBOofoutNXg
일간,2026-06-14,shorts,한국,게임,댓글 순위,43,NEW,'왁뿌볼' 이었던 것,227,2026.06.14,"#shorts,#왁뿌볼",밍모,"1,060,000",https://img.youtube.com/vi/gR5qGCFGcTk/mqdefault.jpg,gR5qGCFGcTk
일간,2026-06-14,shorts,한국,게임,댓글 순위,44,NEW,게임하다 갑자기 탈주한 이유,216,2026.06.14,"#기령유튜브,#Vtuber",기령,"142,000",https://img.youtube.com/vi/prCGJg-7BpU/mqdefault.jpg,prCGJg-7BpU
일간,2026-06-14,shorts,한국,게임,댓글 순위,45,NEW,무한 배치기를 해버리는 신비한 주먹 환영 무기 그라가스 (아수라장 모드),210,2026.06.14,"#롤,#leagueoflegends",탑하는 벌레,"17,900",https://img.youtube.com/vi/HCHNwdje6cM/mqdefault.jpg,HCHNwdje6cM
일간,2026-06-14,shorts,한국,게임,댓글 순위,46,NEW,allah ke 3 SABSE BADI DUSHMAN,205,2026.06.14,,YUSUF,"297,000",https://img.youtube.com/vi/4pNPeV77NAs/mqdefault.jpg,4pNPeV77NAs
일간,2026-06-14,shorts,한국,게임,댓글 순위,47,NEW,우리 도란이 해줄거라 믿었어,205,2026.06.14,"#shorts,#롤",최텐텐,"81,500",https://img.youtube.com/vi/PxI-pOOPT4w/mqdefault.jpg,PxI-pOOPT4w
일간,2026-06-14,shorts,한국,게임,댓글 순위,48,+17,[15] Frog Dissection Day 🐸 - Creepy Things | EMOTIA,200,2026.05.12,,계향쓰 GH'S,"27,700,000",https://img.youtube.com/vi/7URzcgnk3i0/mqdefault.jpg,7URzcgnk3i0
일간,2026-06-14,shorts,한국,게임,댓글 순위,49,+106,미드가 더 커졌나...?,200,2026.06.07,"#animation,#meme",HOWCOW uuu,"2,390,000",https://img.youtube.com/vi/q1fjbk4c-NE/mqdefault.jpg,q1fjbk4c-NE
일간,2026-06-14,shorts,한국,게임,댓글 순위,50,+109,니 엉덩이 불면증 치료제,200,2026.05.10,"#animation,#memes",HOWCOW uuu,"2,390,000",https://img.youtube.com/vi/OUM0iiSbeps/mqdefault.jpg,OUM0iiSbeps
